"","X","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","differs","significance","SYMBOL"
"168","ENSG00000136147",2.18396613715073,6.4126386252673e-38,"PHF11",2.10633271728035,6.13443430934082e-61,"PHF11","not","sig","PHF11"
"169","ENSG00000142089",2.98519114817936,2.94822135288841e-37,"IFITM3",2.87455364850046,2.76339865365776e-34,"IFITM3","not","sig","IFITM3"
"170","ENSG00000163739",6.46482981479845,3.78632831353844e-37,"CXCL1",6.26741835176453,1.98462369323744e-34,"CXCL1","not","sig","CXCL1"
"171","ENSG00000021355",1.46321903484128,4.21941717970278e-37,"SERPINB1",1.47823914488504,5.91440261278179e-36,"SERPINB1","not","sig","SERPINB1"
"172","ENSG00000115271",4.38165302534512,4.88718534496119e-37,"GCA",4.51795082583299,4.6821211006015e-44,"GCA","not","sig","GCA"
"173","ENSG00000170525",2.68132726979699,5.45868729757407e-37,"PFKFB3",2.58211626772084,4.19340785092485e-35,"PFKFB3","not","sig","PFKFB3"
"174","ENSG00000135828",2.02517485285468,8.95779374055058e-37,"RNASEL",2.01549540146093,1.72681830345621e-36,"RNASEL","not","sig","RNASEL"
"175","ENSG00000105825",3.58565051748323,2.12795813390831e-36,"TFPI2",3.80611274203226,5.24545013829038e-35,"TFPI2","not","sig","TFPI2"
"176","ENSG00000197142",2.75826992333891,2.28583774619763e-36,"ACSL5",2.67513843284757,2.4018183005532e-44,"ACSL5","not","sig","ACSL5"
"177","ENSG00000164171",3.35969398829576,3.85253238049099e-36,"ITGA2",3.34337367413558,1.57708146872428e-36,"ITGA2","not","sig","ITGA2"
"178","ENSG00000119915",6.38102690900709,4.38391102666528e-36,"ELOVL3",6.50854490448756,3.04952194941027e-38,"ELOVL3","not","sig","ELOVL3"
"179","ENSG00000146859",5.8296995391865,4.39033690114047e-36,"TMEM140",6.65106107689474,1.25269402276278e-86,"TMEM140","not","sig","TMEM140"
"180","ENSG00000025708",4.1575210289232,4.93330158328452e-36,"TYMP",4.22825088118029,9.67913778178762e-37,"TYMP","not","sig","TYMP"
"181","ENSG00000102921",1.63890995501834,1.92670220364809e-35,"N4BP1",1.63619165794517,1.00322775702744e-38,"N4BP1","not","sig","N4BP1"
"182","ENSG00000152689",2.57949177518428,2.33462546114341e-35,"RASGRP3",2.55341798793799,1.2190630991215e-39,"RASGRP3","not","sig","RASGRP3"
"183","ENSG00000285441",4.36580832118816,4.66465832436527e-35,"SOD2",-1.88290349850275,NA,"SOD2","different","nonsig","SOD2"
"184","ENSG00000164307",1.97452871407086,6.60528417862791e-35,"ERAP1",1.93548869874277,1.20872195088119e-36,"ERAP1","not","sig","ERAP1"
"185","ENSG00000130939",-1.36736519341985,1.07246474199618e-34,"UBE4B",-1.36956980445598,4.11014439043153e-36,"UBE4B","not","sig","UBE4B"
"186","ENSG00000077238",2.09074626155929,1.2257885694548e-34,"IL4R",2.01461180175284,3.84343739683226e-31,"IL4R","not","sig","IL4R"
"187","ENSG00000105829",1.53703982249117,1.73278694953469e-34,"BET1",1.54717367937351,3.24429225784826e-37,"BET1","not","sig","BET1"
"188","ENSG00000129467",3.07264278098209,1.79834737693661e-34,"ADCY4",2.99199502539668,6.61974200999109e-35,"ADCY4","not","sig","ADCY4"
"189","ENSG00000168398",2.68764356740298,2.59391102531459e-34,"BDKRB2",2.75818040052028,2.40209135481058e-35,"BDKRB2","not","sig","BDKRB2"
"190","ENSG00000198719",3.89457525654504,3.44408127362662e-34,"DLL1",3.84202697133861,4.57892883935194e-34,"DLL1","not","sig","DLL1"
"191","ENSG00000120217",3.77004828321388,4.79011161428897e-34,"CD274",3.77973276296688,7.70805022458023e-29,"CD274","not","sig","CD274"
"192","ENSG00000183801",2.11308710382008,5.24816610347686e-34,"OLFML1",2.12842460320658,2.08528118387793e-38,"OLFML1","not","sig","OLFML1"
"193","ENSG00000133816",-1.27983455047123,5.33917577645315e-34,"MICAL2, MICALCL",-1.28292058436089,9.70664373971645e-41,"MICAL2, MICALCL","not","sig","MICAL2, MICALCL"
"194","ENSG00000121966",5.71987365105917,5.39934108770686e-34,"CXCR4",5.71931080404919,1.67582541599868e-33,"CXCR4","not","sig","CXCR4"
"195","ENSG00000100911",1.83648485393791,1.22500322408444e-33,"PSME2",1.76281755507441,1.18560928900813e-34,"PSME2","not","sig","PSME2"
"196","ENSG00000095303",2.80649018594842,2.03256538992982e-33,"PTGS1",2.81363349007124,2.93185917539065e-33,"PTGS1","not","sig","PTGS1"
"197","ENSG00000125818",1.4154148132087,2.06675741224606e-33,"PSMF1",1.42212154007488,2.92604712101301e-35,"PSMF1","not","sig","PSMF1"
"198","ENSG00000168497",-2.28879151887622,2.31665013653539e-33,"CAVIN2",-2.2897633148702,3.24797187872351e-34,"CAVIN2","not","sig","CAVIN2"
"199","ENSG00000073756",5.31870815085423,2.47449249727793e-33,"PTGS2",5.37017647204103,2.17533982777143e-33,"PTGS2","not","sig","PTGS2"
"200","ENSG00000174059",3.60775527433616,3.84956381370717e-33,"CD34",3.53771327388678,5.13407595263109e-32,"CD34","not","sig","CD34"
"201","ENSG00000120549",1.91851071661406,4.37917364075138e-33,"KIAA1217",1.93184196115607,7.811372574883e-35,"KIAA1217","not","sig","KIAA1217"
"202","ENSG00000185722",1.13313947973389,5.44540950061406e-33,"ANKFY1",1.13419341296265,7.56107106749012e-38,"ANKFY1","not","sig","ANKFY1"
"203","ENSG00000010030",3.41301253151534,6.38810618351186e-33,"ETV7",3.43143247988519,6.72989035552098e-33,"ETV7","not","sig","ETV7"
"204","ENSG00000107796",-2.8549386887276,7.32148533903538e-33,"ACTA2",-2.85719109493604,6.12630558713739e-33,"ACTA2","not","sig","ACTA2"
"205","ENSG00000148468",-1.79372885767994,8.88419580480228e-33,"FAM171A1",-1.7973511991975,5.63840560988496e-34,"FAM171A1","not","sig","FAM171A1"
"206","ENSG00000182585",4.25938749113111,1.49501307627586e-32,"EPGN",4.13600782755205,1.52521611177839e-41,"EPGN","not","sig","EPGN"
"207","ENSG00000153094",2.29964704114704,2.04589914623218e-32,"BCL2L11",2.30157482528544,7.75610531440517e-35,"BCL2L11","not","sig","BCL2L11"
"208","ENSG00000107249",2.1043756192999,2.87736249596921e-32,"GLIS3",2.07428749622398,1.93110405686437e-38,"GLIS3","not","sig","GLIS3"
"209","ENSG00000154122",-1.70252619900214,5.04300814042559e-32,"ANKH",-1.97820455941585,9.53209857809546e-82,"ANKH","not","sig","ANKH"
"210","ENSG00000125148",2.84572513462661,7.99106813653105e-32,"MT2A",2.77678346444837,1.68153743405511e-28,"MT2A","not","sig","MT2A"
"211","ENSG00000076513",-1.23410936589889,1.09337546357875e-31,"ANKRD13A",-1.23335257550794,2.1033689527342e-30,"ANKRD13A","not","sig","ANKRD13A"
"212","ENSG00000134716",5.26833267168369,1.18655687554776e-31,"CYP2J2",4.99254646973611,9.41973665635572e-49,"CYP2J2","not","sig","CYP2J2"
"213","ENSG00000132357",2.18993596732268,1.24951713499126e-31,"CARD6",2.15766284284557,1.07507491920985e-32,"CARD6","not","sig","CARD6"
"214","ENSG00000198873",1.46027271778646,1.97423696761508e-31,"GRK5",1.43690451203747,3.41609747973063e-29,"GRK5","not","sig","GRK5"
"215","ENSG00000143390",1.39063664674318,1.98744333248803e-31,"RFX5",1.38869740010575,3.73272530452692e-34,"RFX5","not","sig","RFX5"
"216","ENSG00000103966",1.68307400270923,2.64959246896304e-31,"EHD4",1.69207358685947,2.38092640188432e-33,"EHD4","not","sig","EHD4"
"217","ENSG00000112773",2.33493960830984,3.52742312990453e-31,"FAM46A",2.33169974739797,1.03525166431468e-32,"FAM46A","not","sig","FAM46A"
"218","ENSG00000100600",1.7378002683001,6.30508351361148e-31,"LGMN",1.74448484928753,2.27564392067491e-29,"LGMN","not","sig","LGMN"
"219","ENSG00000022267",-2.44038139912647,7.17026273692781e-31,"FHL1",-2.45453209611047,2.70099649912618e-31,"FHL1","not","sig","FHL1"
"220","ENSG00000078401",2.15648037008811,7.38710389957352e-31,"EDN1",2.16705151369746,2.81440955472497e-32,"EDN1","not","sig","EDN1"
"221","ENSG00000133121",1.26629975405924,1.07390698592227e-30,"STARD13",1.27611536821184,1.41317375562126e-31,"STARD13","not","sig","STARD13"
"222","ENSG00000115468",-2.84285291401971,1.57161459910532e-30,"EFHD1",-2.90155070074751,2.31670469966708e-31,"EFHD1","not","sig","EFHD1"
"223","ENSG00000183765",2.0492501225832,1.84689433620354e-30,"CHEK2",2.17396182914598,2.42528605887048e-35,"CHEK2","not","sig","CHEK2"
"224","ENSG00000153234",4.11591988083575,2.62289953240907e-30,"NR4A2",4.15725758332432,7.07817518715037e-32,"NR4A2","not","sig","NR4A2"
"225","ENSG00000115963",1.28000570474706,3.50839190240617e-30,"RND3",1.2873688007502,1.92079222770631e-33,"RND3","not","sig","RND3"
"226","ENSG00000065618",4.04403513213448,4.26899659703999e-30,"COL17A1",3.97324471664119,2.88743072777558e-32,"COL17A1","not","sig","COL17A1"
"227","ENSG00000019582",8.20307969393267,4.69608830943434e-30,"CD74",8.20056090889566,5.16128042914464e-30,"CD74","not","sig","CD74"
"228","ENSG00000042062",4.87960193365517,6.55609100541491e-30,"RIPOR3",4.84061219633749,5.67364327850638e-33,"RIPOR3","not","sig","RIPOR3"
"229","ENSG00000163827",-2.82568253786561,7.17396952080579e-30,"LRRC2",-2.81898733491435,8.45102172226903e-32,"LRRC2","not","sig","LRRC2"
"230","ENSG00000178607",1.75333538846455,8.48163267346885e-30,"ERN1",1.811135258751,2.08283581407784e-33,"ERN1","not","sig","ERN1"
"231","ENSG00000143061",1.86373289703283,9.64167489113559e-30,"IGSF3",1.82853335382703,3.17352633057531e-27,"IGSF3","not","sig","IGSF3"
"232","ENSG00000125347",2.42635431943359,1.4533233510599e-29,"IRF1",2.41445299007272,1.44033047271744e-29,"IRF1","not","sig","IRF1"
"233","ENSG00000107984",1.85739373400277,1.75183488046481e-29,"DKK1",1.76149210160141,6.01332852342054e-28,"DKK1","not","sig","DKK1"
"234","ENSG00000139514",-1.01523735823161,1.92116153206629e-29,"SLC7A1",-1.01774779315448,1.56372712203972e-30,"SLC7A1","not","sig","SLC7A1"
"235","ENSG00000185880",6.43250694956488,2.27363128678318e-29,"TRIM69",5.406884367481,7.1713568183007e-219,"TRIM69","not","sig","TRIM69"
"236","ENSG00000112137",3.67613924441019,2.76455130729901e-29,"PHACTR1",3.53113114667201,4.22079815790133e-29,"PHACTR1","not","sig","PHACTR1"
"237","ENSG00000178685",3.18208861465254,2.8104408434533e-29,"PARP10",3.12768322259388,1.28511011949608e-27,"PARP10","not","sig","PARP10"
"238","ENSG00000108688",7.04088245877892,2.88706063772089e-29,"CCL7",7.03029337443728,2.97029542120848e-29,"CCL7","not","sig","CCL7"
"239","ENSG00000050344",2.48353668084936,2.98081498251113e-29,"NFE2L3",2.55760770012869,7.80709838837498e-30,"NFE2L3","not","sig","NFE2L3"
"240","ENSG00000140105",2.71309733588134,3.14631924997236e-29,"WARS",2.69934929261999,7.80709838837498e-30,"WARS","not","sig","WARS"
"241","ENSG00000106829",1.40880045043651,3.39845401512917e-29,"TLE4",1.40296931937242,2.50506024034081e-29,"TLE4","not","sig","TLE4"
"242","ENSG00000173918",2.63721036527006,4.41086689719689e-29,"C1QTNF1",2.65764709649201,4.7452791309825e-29,"C1QTNF1","not","sig","C1QTNF1"
"243","ENSG00000197614",-2.63390647360544,5.10910102490287e-29,"MFAP5",-2.67998152263731,1.21594483088303e-29,"MFAP5","not","sig","MFAP5"
"244","ENSG00000168268",-2.53938277831457,5.73740450494773e-29,"NT5DC2",-2.47025737044899,2.30138900857821e-28,"NT5DC2","not","sig","NT5DC2"
"245","ENSG00000197857",1.32115153655893,6.06180392141698e-29,"ZNF44",1.24049873634816,9.49991121177128e-31,"ZNF44","not","sig","ZNF44"
"246","ENSG00000120875",2.34374700185295,6.93109022473669e-29,"DUSP4",2.34191742723153,2.90364766942886e-28,"DUSP4","not","sig","DUSP4"
"247","ENSG00000182985",2.08764387065025,8.15095726138076e-29,"CADM1",2.09504076366791,2.09887620358879e-29,"CADM1","not","sig","CADM1"
"248","ENSG00000119280",-1.83528038024246,1.19891684257945e-28,"C1orf198",-1.85407437934801,2.90231882938547e-40,"C1orf198","not","sig","C1orf198"
"249","ENSG00000135363",5.04410324108023,1.4235590163563e-28,"LMO2",4.97668877975339,1.51153449414118e-22,"LMO2","not","sig","LMO2"
"250","ENSG00000176928",3.28284122313757,1.99640875235246e-28,"GCNT4",3.18890056509736,6.5411572623967e-36,"GCNT4","not","sig","GCNT4"
"251","ENSG00000169116",2.28276977232954,3.55571696860475e-28,"PARM1",2.29137989930848,7.04797407712632e-29,"PARM1","not","sig","PARM1"
"252","ENSG00000138798",-3.26477910841781,4.53979278389929e-28,"EGF",-3.31544258052527,2.58323738133541e-29,"EGF","not","sig","EGF"
"253","ENSG00000102804",1.94443652033605,5.8436410509025e-28,"TSC22D1",2.02932133667541,2.70099649912618e-31,"TSC22D1","not","sig","TSC22D1"
"254","ENSG00000183726",1.22196176138397,5.99958815603725e-28,"TMEM50A",1.22091348875486,3.89030124802853e-27,"TMEM50A","not","sig","TMEM50A"
"255","ENSG00000120690",1.68345402191348,6.8375454570099e-28,"ELF1",1.6796845457748,2.50506024034081e-29,"ELF1","not","sig","ELF1"
"256","ENSG00000239713",1.95392451920925,7.79809103375028e-28,"APOBEC3G",1.99857971301061,2.26071049746389e-24,"APOBEC3G","not","sig","APOBEC3G"
"257","ENSG00000165029",2.15801477881056,1.12541102070772e-27,"ABCA1",2.15553695010486,6.65143320090169e-29,"ABCA1","not","sig","ABCA1"
"258","ENSG00000166888",1.60877831019335,1.20552550111826e-27,"STAT6",1.60547681587402,2.60113868650926e-27,"STAT6","not","sig","STAT6"
"259","ENSG00000135111",1.43404734759793,1.68982706453177e-27,"TBX3",1.42420992876615,4.99342183659147e-28,"TBX3","not","sig","TBX3"
"260","ENSG00000113369",2.30971939568469,1.74757179412534e-27,"ARRDC3",2.31301399883495,7.60301382276532e-29,"ARRDC3","not","sig","ARRDC3"
"261","ENSG00000124256",8.37011127988409,1.91741531693266e-27,"ZBP1",8.87305227967452,4.67392253389035e-32,"ZBP1","not","sig","ZBP1"
"262","ENSG00000156113",-1.67733527455886,2.13674886881099e-27,"KCNMA1",-1.59008647663713,8.5719529517904e-46,"KCNMA1","not","sig","KCNMA1"
"263","ENSG00000231925",1.79893100245365,2.47194434889813e-27,"TAPBP",1.95309421320164,4.60163160679874e-51,"TAPBP","not","sig","TAPBP"
"264","ENSG00000117594",3.4282811221854,2.81100982130244e-27,"HSD11B1",3.37101942516135,1.9582085448473e-25,"HSD11B1","not","sig","HSD11B1"
"265","ENSG00000146374",3.01611556792841,2.94814561231646e-27,"RSPO3",3.06701585630805,6.11083269301185e-28,"RSPO3","not","sig","RSPO3"
"266","ENSG00000133943",1.93381315309113,3.45724882399262e-27,"DGLUCY",1.9309969875063,1.2526066719515e-27,"DGLUCY","not","sig","DGLUCY"
"267","ENSG00000156966",8.2015801687173,3.54454071664717e-27,"B3GNT7",6.3815970138079,4.60075886647253e-35,"B3GNT7","not","sig","B3GNT7"
"268","ENSG00000163814",3.62812142533507,3.94287382036328e-27,"CDCP1",3.6154817762518,9.8668438838337e-27,"CDCP1","not","sig","CDCP1"
"269","ENSG00000149131",1.95453798146618,5.02406830025665e-27,"SERPING1",1.95785185832727,1.38473124194395e-27,"SERPING1","not","sig","SERPING1"
"270","ENSG00000105287",2.07860557218831,5.93829584060101e-27,"PRKD2",2.16944829156762,2.87512126493838e-30,"PRKD2","not","sig","PRKD2"
"271","ENSG00000134627",3.87969312310647,7.16136664033992e-27,"PIWIL4",3.43168786366019,1.77310253920715e-24,"PIWIL4","not","sig","PIWIL4"
"272","ENSG00000143384",1.28749449023581,8.01986022059238e-27,"MCL1",1.42287155791637,2.46626833234006e-24,"MCL1","not","sig","MCL1"
"273","ENSG00000188404",6.29606493945938,1.15856319455452e-26,"SELL",6.3023189538423,1.05479886842362e-26,"SELL","not","sig","SELL"
"274","ENSG00000118503",4.53207581093869,2.00158446850838e-26,"TNFAIP3",4.52378840470616,1.07393934038593e-26,"TNFAIP3","not","sig","TNFAIP3"
"275","ENSG00000137672",-1.95919022149891,3.07573347396941e-26,"TRPC6",-1.92453585344428,3.95819712885109e-27,"TRPC6","not","sig","TRPC6"
"276","ENSG00000164951",1.50655620451411,3.43513675205239e-26,"PDP1",1.50444878797437,7.99218171844463e-29,"PDP1","not","sig","PDP1"
"277","ENSG00000141664",1.62513346706961,4.4371969258099e-26,"ZCCHC2",1.61607023150399,1.55197236720887e-27,"ZCCHC2","not","sig","ZCCHC2"
"278","ENSG00000052126",1.73702986347227,4.81439545639844e-26,"PLEKHA5",1.73878595731379,1.17738813140735e-29,"PLEKHA5","not","sig","PLEKHA5"
"279","ENSG00000137752",3.81396786636984,4.96101193599044e-26,"CASP1",3.96723703836561,3.5090603685032e-35,"CASP1","not","sig","CASP1"
"280","ENSG00000116906",-1.08237202723266,6.46374622044942e-26,"GNPAT",-1.0903721015693,2.9655344010536e-29,"GNPAT","not","sig","GNPAT"
"281","ENSG00000137200",0.982165919450878,6.67004360403211e-26,"CMTR1",0.981115073393057,4.57021147100257e-26,"CMTR1","not","sig","CMTR1"
"282","ENSG00000254656",1.26258871706365,7.31316986625327e-26,"RTL1",NA,NA,"RTL1","different","nonsig","RTL1"
"283","ENSG00000159167",3.5204419288655,7.49040019637084e-26,"STC1",3.54134048991473,1.94637028958992e-25,"STC1","not","sig","STC1"
"284","ENSG00000184898",1.9270922974855,7.61500739032358e-26,"RBM43",1.91486101205322,7.17274928053238e-28,"RBM43","not","sig","RBM43"
"285","ENSG00000106070",-0.804201451871833,8.01021208164728e-26,"GRB10",-0.803119250311068,4.32123716969492e-24,"GRB10","not","sig","GRB10"
"286","ENSG00000138829",-2.35363519775012,8.07257782648349e-26,"FBN2",-2.32637122980967,5.14071683692778e-26,"FBN2","not","sig","FBN2"
"287","ENSG00000121039",-1.45831489271787,9.5967391845748e-26,"RDH10",-1.4692637363946,1.43160998147734e-27,"RDH10","not","sig","RDH10"
"288","ENSG00000134121",-2.2683521820841,1.05557146592995e-25,"CHL1",-2.26339362466614,1.31438597201107e-26,"CHL1","not","sig","CHL1"
"289","ENSG00000146802",-1.87671908079407,1.06095207278383e-25,"TMEM168",-1.81793081283067,9.78802595631894e-26,"TMEM168","not","sig","TMEM168"
"290","ENSG00000114127",2.03585650942314,1.10436670236543e-25,"XRN1",2.02854295128448,5.15973412795009e-27,"XRN1","not","sig","XRN1"
"291","ENSG00000131203",7.16107575093296,1.13741652214295e-25,"IDO1",7.24391284837429,7.27146729113107e-31,"IDO1","not","sig","IDO1"
"292","ENSG00000129465",3.45956919436986,1.14017202840979e-25,"RIPK3",3.40622536778909,8.72950033019146e-24,"RIPK3","not","sig","RIPK3"
"293","ENSG00000166920",3.21583434525721,1.19731820166713e-25,"C15orf48",3.16050870914084,5.96633945391772e-36,"C15orf48","not","sig","C15orf48"
"294","ENSG00000076067",1.54073268890434,1.44100430760145e-25,"RBMS2",1.34760212269062,1.898511782137e-24,"RBMS2","not","sig","RBMS2"
"295","ENSG00000142632",1.99158407459942,1.51978268293046e-25,"ARHGEF19",1.87521136367039,4.4108269640974e-24,"ARHGEF19","not","sig","ARHGEF19"
"296","ENSG00000187193",2.70180920867524,1.52401831023174e-25,"MT1X",2.85524577464181,2.439654165356e-24,"MT1X","not","sig","MT1X"
"297","ENSG00000275023",1.2777975332163,1.73409214839823e-25,"MLLT6",1.30882094686078,2.92078295302718e-30,"MLLT6","not","sig","MLLT6"
"298","ENSG00000162909",-0.989894460435907,1.88494960915795e-25,"CAPN2",-0.990634407331928,1.21051749316251e-23,"CAPN2","not","sig","CAPN2"
"299","ENSG00000069702",2.09816681354484,2.66478262334136e-25,"TGFBR3",2.10197967000558,4.51737336164997e-27,"TGFBR3","not","sig","TGFBR3"
"300","ENSG00000183853",1.21173660789539,4.02150315155349e-25,"KIRREL1",1.29804946282343,2.08283581407784e-33,"KIRREL1","not","sig","KIRREL1"
"301","ENSG00000131979",4.31347698063367,4.52530434036701e-25,"GCH1",4.34486674216926,3.17542087633302e-25,"GCH1","not","sig","GCH1"
"302","ENSG00000180801",0.888759691224422,4.8583795620927e-25,"ARSJ",0.854372322458335,5.39154047245233e-27,"ARSJ","not","sig","ARSJ"
"303","ENSG00000261371",4.04029143389327,4.89673679237732e-25,"PECAM1",4.03523002060092,6.82809402138823e-26,"PECAM1","not","sig","PECAM1"
"304","ENSG00000188641",1.51226200037111,6.58825212745633e-25,"DPYD",1.5222853962684,5.67449960248368e-26,"DPYD","not","sig","DPYD"
"305","ENSG00000168016",1.97039689719995,6.63445536306977e-25,"TRANK1",1.97069590114042,8.39055223553991e-27,"TRANK1","not","sig","TRANK1"
"306","ENSG00000186376",1.62101240751601,6.978499874357e-25,"ZNF75D",1.52023923068782,2.21085612113236e-24,"ZNF75D","not","sig","ZNF75D"
"307","ENSG00000064300",7.80814979109285,8.05467729247386e-25,"NGFR",7.82775147679357,1.45089417964476e-24,"NGFR","not","sig","NGFR"
"308","ENSG00000063601",-1.10339063579128,1.04022471787744e-24,"MTMR1",-1.13759295096514,3.29629305180841e-24,"MTMR1","not","sig","MTMR1"
"309","ENSG00000278540",-1.13191613459476,1.09172804483509e-24,"ACACA",-1.15083994847525,3.88701257768047e-26,"ACACA","not","sig","ACACA"
"310","ENSG00000072041",2.14444528767221,1.27026855070689e-24,"SLC6A15",1.96199878652691,1.51734487500055e-19,"SLC6A15","not","sig","SLC6A15"
"311","ENSG00000168778",-1.98386707012664,2.01688769081852e-24,"TCTN2",-1.91979532173639,6.86775542089239e-24,"TCTN2","not","sig","TCTN2"
"312","ENSG00000137807",-1.28958601744293,2.17677502969963e-24,"KIF23",-1.20899747466782,5.88705754125235e-25,"KIF23","not","sig","KIF23"
"313","ENSG00000141447",-1.28748088859681,2.61656178810363e-24,"OSBPL1A",-1.21372819779464,4.35730577014931e-22,"OSBPL1A","not","sig","OSBPL1A"
"314","ENSG00000111912",2.31355265915682,2.94846248651766e-24,"NCOA7",2.30724642056497,1.08380201048233e-25,"NCOA7","not","sig","NCOA7"
"315","ENSG00000100906",2.84237548022955,3.17955710333233e-24,"NFKBIA",2.83377666106305,5.71648826650714e-24,"NFKBIA","not","sig","NFKBIA"
"316","ENSG00000180354",-1.50286011706477,3.45585692697903e-24,"MTURN",-1.51121966945967,1.50440981246978e-25,"MTURN","not","sig","MTURN"
"317","ENSG00000130202",1.7035171387352,3.77756521466622e-24,"NECTIN2",1.66885864588506,2.64388635104387e-26,"NECTIN2","not","sig","NECTIN2"
"318","ENSG00000145934",-2.9227850925091,4.17059732493126e-24,"TENM2",-2.93039013540919,3.50659997272672e-26,"TENM2","not","sig","TENM2"
"319","ENSG00000163638",4.10367716994437,6.14992129755946e-24,"ADAMTS9",4.04295425609772,3.71964415486136e-28,"ADAMTS9","not","sig","ADAMTS9"
"320","ENSG00000047644",-0.881568747625725,7.2079732581673e-24,"WWC3",-0.873009531041726,2.71298049398055e-24,"WWC3","not","sig","WWC3"
"321","ENSG00000113448",2.46769109791157,8.71305601284324e-24,"PDE4D",2.78907375679219,9.14818431878429e-33,"PDE4D","not","sig","PDE4D"
"322","ENSG00000010704",1.12165126192321,9.28382245596783e-24,"HFE",1.06110896346082,5.09648272402256e-27,"HFE","not","sig","HFE"
"323","ENSG00000197594",1.97499736546422,9.81952470089364e-24,"ENPP1",1.98092700613146,2.42757336707728e-24,"ENPP1","not","sig","ENPP1"
"324","ENSG00000081041",7.90065999182564,1.41668284626186e-23,"CXCL2",8.16133704766592,1.33512181798215e-26,"CXCL2","not","sig","CXCL2"
"325","ENSG00000196684",7.77360686845056,1.45366796697294e-23,"HSH2D",8.4553558953076,1.36173330883506e-28,"HSH2D","not","sig","HSH2D"
"326","ENSG00000026508",0.67111062072109,1.7643213314626e-23,"CD44",0.694755197460936,4.22192654164826e-25,"CD44","not","sig","CD44"
"327","ENSG00000182667",1.56509355313622,1.92134002112062e-23,"NTM",1.49536519059043,2.77774851452993e-25,"NTM","not","sig","NTM"
"328","ENSG00000163683",1.86430192147988,2.00915468876438e-23,"SMIM14",1.74083302373405,7.42980268739479e-24,"SMIM14","not","sig","SMIM14"
"329","ENSG00000183671",-1.86573119787144,2.17638685754085e-23,"GPR1",-1.88556099001755,1.05882414071679e-24,"GPR1","not","sig","GPR1"
"330","ENSG00000163947",2.3316660096902,2.33801983906386e-23,"ARHGEF3",2.32144925934814,6.3582246216926e-24,"ARHGEF3","not","sig","ARHGEF3"
"331","ENSG00000133706",-1.00628421763092,3.29928619292969e-23,"LARS",-1.00179933311474,5.66103256718266e-25,"LARS","not","sig","LARS"
"332","ENSG00000162729",2.70936936780261,3.29928619292969e-23,"IGSF8",2.58826106092563,2.02201672203497e-21,"IGSF8","not","sig","IGSF8"
"333","ENSG00000002549",1.42486543169604,3.33933161739923e-23,"LAP3",1.43808975839433,3.87199406269644e-26,"LAP3","not","sig","LAP3"
